"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length","estimated_slg_using_speedangle","delta_pitcher_run_exp","hyper_speed","home_score_diff","bat_score_diff","home_win_exp","bat_win_exp","age_pit_legacy","age_bat_legacy","age_pit","age_bat","n_thruorder_pitcher","n_priorpa_thisgame_player_at_bat","pitcher_days_since_prev_game","batter_days_since_prev_game","pitcher_days_until_next_game","batter_days_until_next_game","api_break_z_with_gravity","api_break_x_arm","api_break_x_batter_in","arm_angle","attack_angle","attack_direction","swing_path_tilt","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
"SI","2024-05-21","93.6","-1.8","4.9","Woo, Bryan",657077,693433,,"foul",,,,,7,"Foul","R","L","R","NYY","SEA","S",,,0,0,2024,"-1.3","0.28",-0.6832704295137226,1.9979754040881355,,,,0,2,"Bot",,,,,,,5.79275132085936,-136.09121511241167,-2.3265336918824815,-17.457431423662612,32.16385421838554,-28.393623115425296,"3.6","1.57",,,,"93.8",2099,"6.6",745742,663728,664034,664238,668942,641487,670042,677594,686527,"53.9",,,,,,,,10,1,"Sinker",0,0,0,0,0,0,0,0,"Infield shade","Standard",225,"-0.003","-0.037","39.5","5.6",,"0.037",,0,0,0.551,0.551,24,28,24,28,1,0,6,1,5,1,"2.34","1.3","-1.3","23.4",-5.737083252289783,29.543932879848516,32.93425675012998,42.10801476914219,12.530810111537718
"ST","2024-05-21","81.2","-1.56","4.98","Woo, Bryan",592450,693433,"field_out","hit_into_play",,,,,9,"Aaron Judge flies out to center fielder Julio Rodríguez.","R","R","R","NYY","SEA","X",8,"fly_ball",2,2,2024,"1.51","0",0.6797587936889248,2.284112644199165,,,,2,1,"Bot",115.73,78.89,,,,,2.1323169390296375,-118.17557245482152,0.6608856414264788,13.57512474388684,24.90708109324547,-32.58344801277902,"4.08","1.83",300,"85.6",39,"81.5",2420,"6.7",745742,663728,664034,664238,668942,641487,670042,677594,686527,"53.76",0.013,0.017,"0",1,0,0,3,6,5,"Sweeper",0,0,0,0,0,0,0,0,"Infield shade","Standard",67,"-0.009","-0.219","79.8","8.7",0.031,"0.219","88.0",0,0,0.509,0.509,24,32,24,32,1,0,6,1,5,1,"3.49","-1.51","-1.51","28.0",17.092096905756367,-16.059872163018937,36.38899708561261,49.199386565770844,38.85838142910037
"FF","2024-05-21","95.7","-1.81","4.94","Woo, Bryan",592450,693433,,"swinging_strike",,,,,4,"Swinging Strike","R","R","R","NYY","SEA","S",,,2,1,2024,"-0.74","1.29",-0.5510899694002859,3.223602999578439,,,,2,1,"Bot",,,,,,,5.034338794640669,-139.21315768285749,-1.7894817510178411,-10.784853216311681,34.29753411307082,-15.266042770149854,"4.08","1.83",,,,"95.9",2242,"6.6",745742,663728,664034,664238,668942,641487,670042,677594,686527,"53.88",,,,,,,,6,4,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",229,"-0.002","-0.084","73.8","7.2",,"0.084",,0,0,0.511,0.511,24,32,24,32,1,0,6,1,5,1,"1.22","0.74","0.74","21.6",6.430601215144544,8.001249683270503,39.567167788326074,35.10895911471224,19.648223409201258
"SI","2024-05-21","95.9","-1.61","5.08","Woo, Bryan",592450,693433,,"foul",,,,,9,"Foul","R","R","R","NYY","SEA","S",,,2,0,2024,"-1.2","0.57",0.8202490575472527,2.3368385846295374,,,,2,1,"Bot",,,,,,,9.192542657076618,-139.38640724402086,-2.9414170513917934,-17.747174978569756,31.99307652918837,-24.212828245136343,"4.08","1.83",158,"75.7",14,"96.3",2155,"6.6",745742,663728,664034,664238,668942,641487,670042,677594,686527,"53.88",,,,,,,,6,3,"Sinker",0,0,0,0,0,0,0,0,"Infield shade","Standard",220,"-0.003","-0.061","79.7","8.1",,"0.061","88.0",0,0,0.514,0.514,24,32,24,32,1,0,6,1,5,1,"1.91","1.2","1.2","25.2",4.931015903502789,8.568517599820368,43.94060499572562,52.20427575694784,16.066031473883694
"SI","2024-05-21","95.9","-1.6","5","Woo, Bryan",592450,693433,,"ball",,,,,14,"Ball","R","R","R","NYY","SEA","B",,,1,0,2024,"-1.23","0.54",1.9778823722944898,2.112450663561599,,,,2,1,"Bot",,,,,,,12.292160675335143,-139.16371904002642,-3.2354650339346636,-18.637926502428023,30.410975985342287,-24.653635786592677,"4","1.82",,,,"96.6",2183,"6.8",745742,663728,664034,664238,668942,641487,670042,677594,686527,"53.75",,,,,,,,6,2,"Sinker",0,0,0,0,0,0,0,0,"Infield shade","Standard",226,"0.003","0.068",,,,"-0.068",,0,0,0.511,0.511,24,32,24,32,1,0,6,1,5,1,"1.95","1.23","1.23","21.1",,,,,
"ST","2024-05-21","81.2","-1.71","5.01","Woo, Bryan",592450,693433,,"ball",,,,,13,"Ball","R","R","R","NYY","SEA","B",,,0,0,2024,"1.23","-0.01",-0.2716522969972506,1.7010803778214725,,,,2,1,"Bot",,,,,,,0.861676379910788,-118.24271632070328,-0.7221582607665196,11.31850252441911,24.296059727950126,-32.35825800976382,"3.97","1.84",,,,"81.7",2504,"6.8",745742,663728,664034,664238,668942,641487,670042,677594,686527,"53.73",,,,,,,,6,1,"Sweeper",0,0,0,0,0,0,0,0,"Infield shade","Standard",68,"0.001","0.04",,,,"-0.04",,0,0,0.51,0.51,24,32,24,32,1,0,6,1,5,1,"3.49","-1.23","-1.23","29.7",,,,,
"FF","2024-05-21","96.4","-1.73","4.95","Woo, Bryan",665742,693433,"strikeout","called_strike",,,,,6,"Juan Soto called out on strikes.","R","L","R","NYY","SEA","S",2,,1,2,2024,"-0.7","1.16",0.8079307239968756,2.1902577306812736,,,,1,1,"Bot",,,,,,,8.369436948967145,-140.1381466217916,-4.416682085947847,-11.12302711511238,31.91929724896585,-16.07986857539535,"2.94","1.44",,,,"96.8",2304,"6.6",745742,663728,664034,664238,668942,641487,670042,677594,686527,"53.9",,0,"0",1,0,0,,5,4,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shade","Standard",229,"-0.012","-0.182",,,,"0.182",,0,0,0.522,0.522,24,25,24,26,1,0,6,1,5,1,"1.3","0.7","-0.7","20.1",,,,,
"SI","2024-05-21","95.6","-1.79","4.92","Woo, Bryan",665742,693433,,"called_strike",,,,,4,"Called Strike","R","L","R","NYY","SEA","S",,,1,1,2024,"-1.32","0.25",-0.6530989006019767,2.4406706366439,,,,1,1,"Bot",,,,,,,6.004495996830639,-138.99824497657374,-1.4038192130595608,-18.436854656290862,34.841557535422446,-28.881312277832453,"3.11","1.55",,,,"95.6",2255,"6.6",745742,663728,664034,664238,668942,641487,670042,677594,686527,"53.87",,,,,,,,5,3,"Sinker",0,0,0,0,0,0,0,0,"Infield shade","Standard",222,"-0.003","-0.061",,,,"0.061",,0,0,0.525,0.525,24,25,24,26,1,0,6,1,5,1,"2.28","1.32","-1.32","22.2",,,,,
"SI","2024-05-21","96","-1.81","4.99","Woo, Bryan",665742,693433,,"swinging_strike",,,,,2,"Swinging Strike","R","L","R","NYY","SEA","S",,,1,0,2024,"-1.28","0.5",-0.1637554412476978,2.6523953317795446,,,,1,1,"Bot",,,,,,,7.313756671494198,-139.607649918046,-1.6609532755038012,-18.418184400375345,35.06076920287738,-25.484350650295482,"3.11","1.46",,,,"96.2",2300,"6.7",745742,663728,664034,664238,668942,641487,670042,677594,686527,"53.8",,,,,,,,5,2,"Sinker",0,0,0,0,0,0,0,0,"Infield shade","Standard",226,"-0.004","-0.051","77.6","6.7",,"0.051",,0,0,0.529,0.529,24,25,24,26,1,0,6,1,5,1,"2","1.28","-1.28","23.7",6.266220604169697,27.571364547910118,25.055011063166724,42.70974152421489,13.768997552761327
"SL","2024-05-21","89","-1.69","5.04","Woo, Bryan",665742,693433,,"ball",,,,,14,"Ball","R","L","R","NYY","SEA","B",,,0,0,2024,"0.62","0.47",1.2613047002208675,1.7393624882743386,,,,1,1,"Bot",,,,,,,5.997811093558187,-129.4354457309146,-3.0211558121958597,5.598698286773543,28.52378958957993,-26.496156860838177,"2.94","1.44",,,,"89.5",2278,"6.7",745742,663728,664034,664238,668942,641487,670042,677594,686527,"53.75",,,,,,,,5,1,"Slider",0,0,0,0,0,0,0,0,"Infield shade","Standard",172,"0.003","0.039",,,,"-0.039",,0,0,0.526,0.526,24,25,24,26,1,0,6,1,5,1,"2.43","-0.62","0.62","23.4",,,,,
"SI","2024-05-21","94.8","-1.72","4.99","Woo, Bryan",683011,693433,"field_out","hit_into_play",,,,,9,"Anthony Volpe lines out to right fielder Dominic Canzone.","R","R","R","NYY","SEA","X",9,"line_drive",2,1,2024,"-1.31","0.4",0.3237016652983802,1.6402334270170655,,,,0,1,"Bot",162.47,83.26,,,,,8.318799383881228,-137.80087237748617,-3.9681624123160164,-18.60195485637126,32.84827928722866,-26.30815493431647,"3.45","1.61",302,"91.2",21,"95.1",2209,"6.7",745742,663728,664034,664238,668942,641487,670042,677594,686527,"53.83",0.263,0.289,"0",1,0,0,3,4,4,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",227,"-0.025","-0.296","74.1","7.6",0.415,"0.296","91.2",0,0,0.551,0.551,24,23,24,23,1,0,6,1,5,1,"2.15","1.31","1.31","25.6",12.34122523451401,10.817293912924141,36.38118486606786,40.54987333068115,26.738629496065478
"FF","2024-05-21","94.3","-1.78","4.99","Woo, Bryan",683011,693433,,"ball",,,,,12,"Ball","R","R","R","NYY","SEA","B",,,1,1,2024,"-0.42","1.13",1.100027072101734,3.3069067330771227,,,,0,1,"Bot",,,,,,,8.48359567455103,-137.06653132582912,-1.1837900789579376,-7.212533981022062,30.53286783590596,-17.850969072149688,"3.45","1.67",,,,"95",2240,"6.8",745742,663728,664034,664238,668942,641487,670042,677594,686527,"53.73",,,,,,,,4,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",223,"0.004","0.053",,,,"-0.053",,0,0,0.547,0.547,24,23,24,23,1,0,6,1,5,1,"1.44","0.42","0.42","23.1",,,,,
"FF","2024-05-21","95.3","-1.73","4.9","Woo, Bryan",683011,693433,,"ball",,,,,14,"Ball","R","R","R","NYY","SEA","B",,,0,1,2024,"-0.56","1.48",1.470617448430444,2.3208532359271365,,,,0,1,"Bot",,,,,,,9.720663341525873,-138.4106380732551,-4.440889669478298,-9.498565172045815,34.03644484020444,-12.324897340145757,"3.44","1.64",,,,"95.4",2372,"6.7",745742,663728,664034,664238,668942,641487,670042,677594,686527,"53.8",,,,,,,,4,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",226,"0.002","0.025",,,,"-0.025",,0,0,0.545,0.545,24,23,24,23,1,0,6,1,5,1,"1.06","0.56","0.56","24.3",,,,,
"CH","2024-05-21","92.4","-1.72","4.98","Woo, Bryan",683011,693433,,"swinging_strike",,,,,8,"Swinging Strike","R","R","R","NYY","SEA","S",,,0,0,2024,"-1.4","0.22",-0.09984688764516036,1.5492317347361375,,,,0,1,"Bot",,,,,,,7.231166893257852,-134.34321216863756,-3.3555299817931044,-18.533753270975225,32.10535401908441,-28.929947901002315,"3.45","1.61",,,,"92.7",2167,"6.7",745742,663728,664034,664238,668942,641487,670042,677594,686527,"53.75",,,,,,,,4,1,"Changeup",0,0,0,0,0,0,0,0,"Standard","Standard",223,"-0.003","-0.037","74.0","7.5",,"0.037",,0,0,0.548,0.548,24,23,24,23,1,0,6,1,5,1,"2.48","1.4","1.4","21.4",10.487574233127772,3.303444950395918,36.68198539707269,35.10560613915306,27.05486880971611
"FF","2024-05-15","95.5","-1.74","4.76","Woo, Bryan",677951,693433,"sac_fly","hit_into_play",,,,,1,"Bobby Witt Jr. out on a sacrifice fly to center fielder Julio Rodríguez. Freddy Fermin scores. Kyle Isbel to 3rd.","R","R","R","SEA","KC","X",8,"fly_ball",3,2,2024,"-0.96","0.95",-0.6327993690478319,3.2320777470477164,666023,664728,624428,0,6,"Top",131.21,58.62,,,,,5.1066183712987705,-138.95822993296304,-0.5122007415083255,-13.640463541868991,32.75723083556699,-19.9646648665817,"3.53","1.66",348,"99",24,"95.7",2195,"6.5",745259,663728,664034,668942,649966,664238,686527,677594,670042,"53.96",0.32847368421052636,0.5585263157894738,"0",1,0,0,5,41,6,"4-Seam Fastball",2,0,0,2,1,2,1,2,"Standard","Standard",227,"0.041","-0.284","67.7","6.0",1.0487894736842107,"0.284","99.0",2,-2,0.51,0.49,24,24,24,24,3,2,5,1,6,2,"1.56","0.96","0.96","20.1",4.7126779527535,0.9945901402193019,24.742685759857594,24.472360630159475,25.888887750228285
"FF","2024-05-15","95.6","-1.66","4.8","Woo, Bryan",677951,693433,,"ball",,,,,14,"Ball","R","R","R","SEA","KC","B",,,2,2,2024,"-0.63","1.2",1.3394680717893657,2.403932381837085,666023,664728,624428,0,6,"Top",,,,,,,9.385085552825696,-139.0201265878778,-3.4295348838494744,-10.252677885149545,29.982662427695605,-16.054153512146794,"3.5","1.65",,,,"96.2",2215,"6.6",745259,663728,664034,668942,649966,664238,686527,677594,670042,"53.92",,,,,,,,41,5,"4-Seam Fastball",2,0,0,2,0,2,0,2,"Standard","Standard",229,"-0.03","0.134",,,,"-0.134",,2,-2,0.54,0.45999999999999996,24,24,24,24,3,2,5,1,6,2,"1.29","0.63","0.63","21.1",,,,,
"FF","2024-05-15","95.4","-1.74","4.83","Woo, Bryan",677951,693433,,"swinging_strike",,,,,5,"Swinging Strike","R","R","R","SEA","KC","S",,,2,1,2024,"-0.91","1.11",-0.019726497644046104,2.5149927430708345,666023,664728,624428,0,6,"Top",,,,,,,6.606676451050037,-138.74086685070964,-2.9506199044683696,-13.252530293375619,31.71899750363274,-17.32852410313491,"3.53","1.66",,,,"95.8",2192,"6.6",745259,663728,664034,668942,649966,664238,686527,677594,670042,"53.92",,,,,,,,41,4,"4-Seam Fastball",2,0,0,2,0,2,0,2,"Standard","Standard",225,"0.023","-0.059","76.5","6.5",,"0.059",,2,-2,0.517,0.483,24,24,24,24,3,2,5,1,6,2,"1.4","0.91","0.91","22.2",-7.108657595207592,14.940291911160456,31.696244525413405,33.506512622256594,21.79483777875033
"SL","2024-05-15","88.8","-1.58","4.9","Woo, Bryan",677951,693433,,"ball",,,,,14,"Ball","R","R","R","SEA","KC","B",,,1,1,2024,"0.13","0.23",1.2412356737749333,1.4985904255603018,666023,664728,624428,0,6,"Top",,,,,,,6.664891804521211,-129.1744625081446,-2.7939687166675076,0.1463262022041193,25.47918443402142,-29.254458947086395,"3.56","1.65",,,,"89.5",2131,"6.6",745259,663728,664034,668942,649966,664238,686527,677594,670042,"53.89",,,,,,,,41,3,"Slider",2,0,0,2,0,2,0,2,"Standard","Standard",175,"-0.018","0.061",,,,"-0.061",,2,-2,0.535,0.46499999999999997,24,24,24,24,3,2,5,1,6,2,"2.65","-0.13","-0.13","27.7",,,,,
"FF","2024-05-15","95.1","-1.75","4.89","Woo, Bryan",677951,693433,,"foul",,,,,2,"Foul","R","R","R","SEA","KC","S",,,1,0,2024,"-0.66","1.24",-0.18097750698270287,3.094474344282202,666023,664728,624428,0,6,"Top",,,,,,,5.617004919927342,-138.44527753201055,-1.8391177249167563,-9.763044582414556,30.847554943931208,-16.04608970047649,"3.53","1.66",238,"74.9",31,"95.6",2145,"6.6",745259,663728,664034,668942,649966,664238,686527,677594,670042,"53.93",,,,,,,,41,2,"4-Seam Fastball",2,0,0,2,0,2,0,2,"Standard","Standard",223,"0.018","-0.052","73.7","6.5",,"0.052","88.0",2,-2,0.517,0.483,24,24,24,24,3,2,5,1,6,2,"1.28","0.66","0.66","22.2",0.6425853338623236,8.084290837545506,26.619761686972232,31.85833397522885,25.296523026675928
"FF","2024-05-15","94.3","-1.72","4.73","Woo, Bryan",677951,693433,,"ball",,,,,14,"Ball","R","R","R","SEA","KC","B",,,0,0,2024,"-0.8","1.19",1.3119104149348604,1.7087203801581858,666023,664728,624428,0,6,"Top",,,,,,,9.739747291773824,-137.01789218270937,-4.8472403926719885,-12.188545449275221,29.864229353132536,-16.238717156818034,"3.52","1.65",,,,"95",2160,"6.8",745259,663728,664034,668942,649966,664238,686527,677594,670042,"53.73",,,,,,,,41,1,"4-Seam Fastball",2,0,0,2,0,2,0,2,"Standard","Standard",229,"-0.013","0.025",,,,"-0.025",,2,-2,0.53,0.47,24,24,24,24,3,2,5,1,6,2,"1.38","0.8","0.8","21.1",,,,,
"SL","2024-05-15","88.2","-1.64","4.93","Woo, Bryan",624428,693433,"single","hit_into_play",,,,,9,"Adam Frazier singles on a fly ball to left fielder Dominic Canzone. Freddy Fermin to 3rd. Kyle Isbel to 2nd.","R","L","R","SEA","KC","X",7,"fly_ball",1,2,2024,"0.36","0.46",0.2933974126346778,1.5540408371250427,,666023,664728,0,6,"Top",55.22,128.01,,,,,3.991142503667254,-128.45126562703138,-3.1495502062624077,3.2510000318754364,24.612823470062224,-26.624865019978376,"3.13","1.43",229,"75.6",34,"89.2",2216,"6.7",745259,663728,664034,668942,649966,664238,686527,677594,670042,"53.8",0.15,0.142,"0.9",1,1,0,3,40,4,"Slider",2,0,0,2,0,2,0,2,"Standard","Standard",165,"-0.129","0.547",,,0.192,"-0.547","88.0",2,-2,0.659,0.34099999999999997,24,32,24,33,3,2,5,2,6,3,"2.45","-0.36","0.36","25.8",,,,,
"SL","2024-05-15","88.7","-1.77","4.89","Woo, Bryan",624428,693433,,"foul",,,,,14,"Foul","R","L","R","SEA","KC","S",,,1,1,2024,"0.31","0.13",0.9492892371462917,1.953374359005311,,666023,664728,0,6,"Top",,,,,,,6.04971275360936,-129.06049786673006,-1.4070400653132356,2.2445031693586412,26.705408120290066,-30.61881329752337,"3.13","1.43",,,,"89.4",2184,"6.7",745259,663728,664034,668942,649966,664238,686527,677594,670042,"53.77",,,,,,,,40,3,"Slider",2,0,0,2,0,2,0,2,"Standard","Standard",179,"0.015","-0.069","69.0","7.7",,"0.069",,2,-2,0.644,0.356,24,32,24,33,3,2,5,2,6,3,"2.76","-0.31","0.31","28.1",27.649412934911403,-25.74931855163222,41.50938808206997,21.63534807947079,34.198931948257346
"SL","2024-05-15","87.2","-1.63","4.94","Woo, Bryan",624428,693433,,"swinging_strike",,,,,14,"Swinging Strike","R","L","R","SEA","KC","S",,,1,0,2024,"0.25","0.14",1.3413655365002943,1.4700905865826681,,666023,664728,0,6,"Top",,,,,,,6.669945322699625,-126.84800532219914,-2.515367210992405,1.3894453317702906,25.013267322299562,-30.30669253608078,"3.13","1.43",,,,"87.9",2132,"6.7",745259,663728,664034,668942,649966,664238,686527,677594,670042,"53.82",,,,,,,,40,2,"Slider",2,0,0,2,0,2,0,2,"Standard","Standard",178,"0.015","-0.055","28.2","6.4",,"0.055",,2,-2,0.629,0.371,24,32,24,33,3,2,5,2,6,3,"2.85","-0.25","0.25","29.9",11.885248445834264,3.1005655896741695,34.81284360603988,16.08340577156513,24.531239003173134
"CH","2024-05-15","87.3","-1.72","4.9","Woo, Bryan",624428,693433,,"ball",,,,,11,"Ball","R","L","R","SEA","KC","B",,,0,0,2024,"-1.42","0.09",-1.596691926150875,2.2918898421327243,,666023,664728,0,6,"Top",,,,,,,3.2666383038157294,-127.16579532037623,-0.35441881536186415,-16.12022680281437,24.968516945789222,-31.298255329724796,"3.06","1.39",,,,"88.4",1597,"6.8",745259,663728,664034,668942,649966,664238,686527,677594,670042,"53.69",,,,,,,,40,1,"Changeup",2,0,0,2,0,2,0,2,"Strategic","Standard",234,"-0.011","0.045",,,,"-0.045",,2,-2,0.64,0.36,24,32,24,33,3,2,5,2,6,3,"2.88","1.42","-1.42","24.6",,,,,
"FF","2024-05-15","94.5","-1.74","4.88","Woo, Bryan",664728,693433,"walk","ball",,,,,11,"Kyle Isbel walks. Freddy Fermin to 2nd.","R","L","R","SEA","KC","B",,,3,2,2024,"-0.69","1.22",-1.2570087256182312,3.6752399498256967,,,666023,0,6,"Top",,,,,,,2.7987768018815857,-137.73394926771397,-0.223292199047188,-9.367576959159091,28.564799497637075,-16.768719111757513,"3.35","1.6",,,,"95.4",2281,"6.6",745259,663728,664034,668942,649966,664238,686527,677594,670042,"53.92",,0.689131,"0.7",1,0,0,,39,9,"4-Seam Fastball",2,0,0,2,0,2,0,2,"Infield shade","Standard",224,"-0.071","0.291",,,,"-0.291",,2,-2,0.711,0.28900000000000003,24,27,24,27,2,1,5,4,6,2,"1.31","0.69","-0.69","21.1",,,,,
"SI","2024-05-15","95","-1.6","4.85","Woo, Bryan",664728,693433,,"foul",,,,,11,"Foul","R","L","R","SEA","KC","S",,,3,2,2024,"-1.33","0.49",-0.8738598860100262,2.667788436618973,,,666023,0,6,"Top",,,,,,,4.899512158932297,-138.36479608527708,-1.2254169323918123,-18.21633177005296,28.49782240131352,-25.764018979860822,"3.41","1.64",256,"80.8",47,"95.7",2222,"6.5",745259,663728,664034,668942,649966,664238,686527,677594,670042,"54.01",,,,,,,,39,8,"Sinker",2,0,0,2,0,2,0,2,"Infield shade","Standard",231,"0","0","69.5","6.4",,"0","88.0",2,-2,0.711,0.28900000000000003,24,27,24,27,2,1,5,4,6,2,"2.01","1.33","-1.33","25.6",-6.70530360014769,23.37051684674201,15.159046032091776,45.238563515345746,22.860173035782896
"FF","2024-05-15","94.9","-1.71","4.82","Woo, Bryan",664728,693433,,"foul",,,,,3,"Foul","R","L","R","SEA","KC","S",,,3,2,2024,"-0.86","1.04",0.5651685291961963,2.9692133891555907,,,666023,0,6,"Top",,,,,,,7.952064400977077,-138.13748347654854,-1.5832687730037576,-12.722091261765431,27.11409683490125,-18.554780352982796,"3.41","1.64",291,"96.5",52,"96",2215,"6.7",745259,663728,664034,668942,649966,664238,686527,677594,670042,"53.84",,,,,,,,39,7,"4-Seam Fastball",2,0,0,2,0,2,0,2,"Infield shade","Standard",226,"0","0","72.7","7.3",,"0","96.5",2,-2,0.711,0.28900000000000003,24,27,24,27,2,1,5,4,6,2,"1.46","0.86","-0.86","22.7",9.059883301813901,-28.710343491614434,19.981606537295246,27.358055164343398,43.72055026436699
"SI","2024-05-15","95.2","-1.58","4.8","Woo, Bryan",664728,693433,,"ball",,,,,12,"Ball","R","L","R","SEA","KC","B",,,2,2,2024,"-1.41","0.26",0.9128358676380717,2.5818543880138476,,,666023,0,6,"Top",,,,,,,9.758920563452673,-138.3762261392769,-0.8211447445533332,-20.221642738672436,27.312993287484993,-28.79975164924382,"3.4","1.6",,,,"96",2256,"6.6",745259,663728,664034,668942,649966,664238,686527,677594,670042,"53.92",,,,,,,,39,6,"Sinker",2,0,0,2,0,2,0,2,"Infield shade","Standard",228,"-0.018","0.117",,,,"-0.117",,2,-2,0.729,0.271,24,27,24,27,2,1,5,4,6,2,"2.23","1.41","-1.41","19.9",,,,,
"FF","2024-05-15","95.9","-1.75","4.85","Woo, Bryan",664728,693433,,"foul",,,,,4,"Foul","R","L","R","SEA","KC","S",,,2,2,2024,"-1.13","1.13",-0.4368323343123601,2.666068020425438,,,666023,0,6,"Top",,,,,,,6.0614955429481725,-139.6038964550821,-2.7521237822963385,-16.115836258691626,30.917487555280573,-17.031073379588342,"3.41","1.64",164,"79.8",14,"96.5",2365,"6.5",745259,663728,664034,668942,649966,664238,686527,677594,670042,"53.95",,,,,,,,39,5,"4-Seam Fastball",2,0,0,2,0,2,0,2,"Standard","Standard",224,"0","0","71.2","6.9",,"0","88.0",2,-2,0.729,0.271,24,27,24,27,2,1,5,4,6,2,"1.35","1.13","-1.13","20.3",-4.704492702217598,9.782613855753356,20.308102807769703,41.26356649719631,21.374206981421686
"FF","2024-05-15","94.4","-1.8","4.79","Woo, Bryan",664728,693433,,"foul",,,,,7,"Foul","R","L","R","SEA","KC","S",,,2,1,2024,"-1.06","1.17",-0.4092410134640776,2.1840893863696156,,,666023,0,6,"Top",,,,,,,6.007872534837159,-137.29510617815242,-3.7094357997389595,-14.724476712494548,29.935604135575836,-16.766879508915046,"3.41","1.64",239,"73.1",38,"94.9",2300,"6.6",745259,663728,664034,668942,649966,664238,686527,677594,670042,"53.94",,,,,,,,39,4,"4-Seam Fastball",2,0,0,2,0,2,0,2,"Standard","Standard",228,"0.013","-0.048","72.6","7.7",,"0.048","88.0",2,-2,0.716,0.28400000000000003,24,27,24,27,2,1,5,4,6,2,"1.39","1.06","-1.06","18.5",1.9532718656719135,-13.020558620933173,26.02660192631039,38.432916116309265,33.90859493525702
"FF","2024-05-15","93.3","-1.86","4.84","Woo, Bryan",664728,693433,,"ball",,,,,11,"Ball","R","L","R","SEA","KC","B",,,1,1,2024,"-0.71","1.18",-2.108291591639124,4.747570087777145,,,666023,0,6,"Top",,,,,,,0.9401597093677037,-135.9185968105765,2.86835394297805,-9.061684579026105,27.43242333358123,-18.18991079647874,"3.47","1.57",,,,"93.9",2195,"6.4",745259,663728,664034,668942,649966,664238,686527,677594,670042,"54.07",,,,,,,,39,3,"4-Seam Fastball",2,0,0,2,0,2,0,2,"Standard","Standard",224,"-0.01","0.043",,,,"-0.043",,2,-2,0.726,0.274,24,27,24,27,2,1,5,4,6,2,"1.41","0.71","-0.71","18.1",,,,,
"FF","2024-05-15","94.6","-1.93","4.76","Woo, Bryan",664728,693433,,"foul",,,,,5,"Foul","R","L","R","SEA","KC","S",,,1,0,2024,"-0.97","1.17",0.12547157184591573,2.4531662188832604,,,666023,0,6,"Top",,,,,,,7.5548159853077905,-137.59837954057383,-2.991995424381517,-13.890088275491413,27.904365560381816,-16.79346011360476,"3.41","1.64",244,"76.7",40,"95.3",2234,"6.5",745259,663728,664034,668942,649966,664238,686527,677594,670042,"53.95",,,,,,,,39,2,"4-Seam Fastball",2,0,0,2,0,2,0,2,"Strategic","Standard",233,"0.01","-0.049","72.7","7.5",,"0.049","88.0",2,-2,0.716,0.28400000000000003,24,27,24,27,2,1,5,4,6,2,"1.36","0.97","-0.97","18.5",3.683419838327464,-13.129258224132592,26.6933632797758,33.01726227305949,32.07724025675576
"FF","2024-05-15","93.4","-1.98","4.76","Woo, Bryan",664728,693433,,"ball",,,,,11,"Ball","R","L","R","SEA","KC","B",,,0,0,2024,"-0.93","1.07",-1.5543566496074732,3.5418199200697145,,,666023,0,6,"Top",,,,,,,3.1631409214339476,-136.04886217925775,0.20241046447514266,-12.322808430442954,27.24616442519419,-19.07012530116663,"3.42","1.58",,,,"94.2",2225,"6.5",745259,663728,664034,668942,649966,664238,686527,677594,670042,"54.01",,,,,,,,39,1,"4-Seam Fastball",2,0,0,2,0,2,0,2,"Standard","Standard",226,"-0.008","0.041",,,,"-0.041",,2,-2,0.724,0.276,24,27,24,27,2,1,5,4,6,2,"1.52","0.93","-0.93","15.5",,,,,
